words@e1972f	@e1972f	4.108	4.38	прошлого
words@e1972f	@e1972f	4.38	4.652	фестиваля
words@e1972f	@e1972f	4.652	4.924	/
words@e1972f	@e1972f	4.924	5.196	да
words@e1972f	@e1972f	5.196	5.468	/
words@e1972f	@e1972f	5.468	5.74	/
words@e1972f	@e1972f	6.06	6.34	ээ
words@e1972f	@e1972f	6.34	6.62	/
words@e1972f	@e1972f	7.02	7.253	я
words@e1972f	@e1972f	7.253	7.486	хотела
words@e1972f	@e1972f	7.486	7.719	сказать
words@e1972f	@e1972f	7.719	7.952	и
words@e1972f	@e1972f	7.952	8.185	вообще
words@e1972f	@e1972f	8.185	8.418	спросить
words@e1972f	@e1972f	8.418	8.651	у
words@e1972f	@e1972f	8.651	8.884	тебя
words@e1972f	@e1972f	8.884	9.117	/
words@e1972f	@e1972f	9.117	9.35	что
words@e1972f	@e1972f	9.35	9.583	/
words@e1972f	@e1972f	9.583	9.816	для
words@e1972f	@e1972f	9.816	10.049	тебя
words@e1972f	@e1972f	10.049	10.282	Оскольская
words@e1972f	@e1972f	10.282	10.515	Лира
words@e1972f	@e1972f	10.515	10.76	/
words@e1972f	@e1972f	11.115	11.39	ээ
words@e1972f	@e1972f	11.39	11.665	/
words@e1972f	@e1972f	11.665	11.94	шестая
words@e1972f	@e1972f	11.94	12.215	Оскольская
words@e1972f	@e1972f	12.215	12.49	Лира
words@e1972f	@e1972f	12.49	12.765	/
words@e1972f	@e1972f	12.765	13.04	в
words@e1972f	@e1972f	13.04	13.315	своём
words@e1972f	@e1972f	13.315	13.59	роде
words@e1972f	@e1972f	13.59	13.865	стала
words@e1972f	@e1972f	13.865	14.14	звёздной
words@e1972f	@e1972f	14.14	14.415	/
words@e1972f	@e1972f	14.73	14.87	так
words@e1972f	@e1972f	14.87	15.01	ли
words@e1972f	@e1972f	15.01	15.15	это
words@e1972f	@e1972f	15.15	15.29	/
words@e1972f	@e1972f	15.29	15.43	/
words@e1972f	@e1972f	15.43	15.57	сам
words@e1972f	@e1972f	15.57	15.71	ты
words@e1972f	@e1972f	15.71	15.85	считаешь
words@e1972f	@e1972f	15.85	15.99	/
words@e1972f	@e1972f	15.99	16.13	да
words@e1972f	@e1972f	16.13	16.27	?
words@e1972f	@e1972f	16.27	16.41	/
words@e1972f	@e1972f	16.41	16.55	/
words@e1972f	@e1972f	46.45	46.685	ээ
words@e1972f	@e1972f	46.685	46.92	/
words@e1972f	@e1972f	46.92	47.155	лёгкая
words@e1972f	@e1972f	47.155	47.39	была
words@e1972f	@e1972f	47.39	47.625	ли
words@e1972f	@e1972f	47.625	47.86	победа
words@e1972f	@e1972f	47.86	48.095	?
words@e1972f	@e1972f	48.095	48.33	/
words@e1972f	@e1972f	48.33	48.57	/
words@e1972f	@e1972f	50.015	50.287	ээ
words@e1972f	@e1972f	50.287	50.559	/
words@e1972f	@e1972f	50.559	50.831	это
words@e1972f	@e1972f	50.831	51.103	зависело
words@e1972f	@e1972f	51.103	51.375	/
words@e1972f	@e1972f	51.84	52.0	только
words@e1972f	@e1972f	52.0	52.16	от
words@e1972f	@e1972f	52.16	52.32	тебя
words@e1972f	@e1972f	52.32	52.48	?
words@e1972f	@e1972f	52.48	52.64	/
words@e1972f	@e1972f	52.64	52.8	/
words@e1972f	@e1972f	60.31	60.67	кстати
words@e1972f	@e1972f	60.67	61.03	/
words@e1972f	@e1972f	61.03	61.39	а
words@e1972f	@e1972f	61.39	61.75	/
words@e1972f	@e1972f	61.75	62.11	сегодняшние
words@e1972f	@e1972f	62.11	62.47	погодне...
words@e1972f	@e1972f	62.47	62.83	ные
words@e1972f	@e1972f	62.83	63.19	условия
words@e1972f	@e1972f	63.19	63.55	могут
words@e1972f	@e1972f	63.55	63.91	повлиять
words@e1972f	@e1972f	63.91	64.27	/
words@e1972f	@e1972f	64.705	65.178	каким-то
words@e1972f	@e1972f	65.178	65.651	образом
words@e1972f	@e1972f	65.651	66.125	/
words@e1972f	@e1972f	66.65	66.904	на
words@e1972f	@e1972f	66.904	67.158	твою
words@e1972f	@e1972f	67.158	67.412	сегодняшнюю
words@e1972f	@e1972f	67.412	67.666	борьбу
words@e1972f	@e1972f	67.666	67.92	?
words@e1972f	@e1972f	67.92	68.174	/
words@e1972f	@e1972f	68.174	68.43	/
words@e1972f	@e1972f	70.94	71.195	хотя
words@e1972f	@e1972f	71.195	71.45	Вениамин
words@e1972f	@e1972f	71.45	71.705	я
words@e1972f	@e1972f	71.705	71.96	думаю
words@e1972f	@e1972f	71.96	72.215	что
words@e1972f	@e1972f	72.215	72.47	тебе
words@e1972f	@e1972f	72.47	72.725	уже
words@e1972f	@e1972f	72.725	72.98	/
words@e1972f	@e1972f	72.98	73.235	возможно
words@e1972f	@e1972f	73.235	73.49	бороться
words@e1972f	@e1972f	73.49	73.745	/
words@e1972f	@e1972f	73.745	74.0	не
words@e1972f	@e1972f	74.0	74.255	придётся
words@e1972f	@e1972f	74.255	74.51	/
words@e1972f	@e1972f	74.51	74.765	поскольку
words@e1972f	@e1972f	74.765	75.02	ты
words@e1972f	@e1972f	75.02	75.275	уже
words@e1972f	@e1972f	75.275	75.53	принят
words@e1972f	@e1972f	75.53	75.785	/
words@e1972f	@e1972f	75.785	76.04	ээ
words@e1972f	@e1972f	76.04	76.295	/
words@e1972f	@e1972f	76.295	76.55	оо
words@e1972f	@e1972f	76.55	76.805	/
words@e1972f	@e1972f	76.805	77.06	общепринят
words@e1972f	@e1972f	77.06	77.315	/
words@e1972f	@e1972f	77.315	77.57	все
words@e1972f	@e1972f	77.57	77.825	тебя
words@e1972f	@e1972f	77.825	78.08	любят
words@e1972f	@e1972f	78.08	78.335	и
words@e1972f	@e1972f	78.335	78.59	уважают
words@e1972f	@e1972f	78.59	78.845	и
words@e1972f	@e1972f	78.845	79.1	/
words@e1972f	@e1972f	79.1	79.355	ээ
words@e1972f	@e1972f	79.355	79.61	/
words@e1972f	@e1972f	79.61	79.865	вот
words@e1972f	@e1972f	79.865	80.12	первый
words@e1972f	@e1972f	80.12	80.375	день
words@e1972f	@e1972f	80.375	80.63	это
words@e1972f	@e1972f	80.63	80.885	пятница
words@e1972f	@e1972f	80.885	81.14	/
words@e1972f	@e1972f	81.14	81.395	ээ
words@e1972f	@e1972f	81.395	81.65	/
words@e1972f	@e1972f	81.65	81.905	мм
words@e1972f	@e1972f	81.905	82.16	/
words@e1972f	@e1972f	82.16	82.415	было
words@e1972f	@e1972f	82.415	82.67	/
words@e1972f	@e1972f	82.67	82.925	ребята
words@e1972f	@e1972f	82.925	83.18	просто
words@e1972f	@e1972f	83.18	83.435	ходили
words@e1972f	@e1972f	83.435	83.69	постоянно
words@e1972f	@e1972f	83.69	83.945	спрашивали
words@e1972f	@e1972f	83.945	84.2	/
words@e1972f	@e1972f	84.2	84.455	а
words@e1972f	@e1972f	84.455	84.71	Вениамин
words@e1972f	@e1972f	84.71	84.965	приехал
words@e1972f	@e1972f	84.965	85.22	?
words@e1972f	@e1972f	85.22	85.475	/
words@e1972f	@e1972f	85.475	85.78	/
words@e1972f	@e1972f	104.18	104.354	ну
words@e1972f	@e1972f	104.354	104.528	у
words@e1972f	@e1972f	104.528	104.702	тебя
words@e1972f	@e1972f	104.702	104.876	есть
words@e1972f	@e1972f	104.876	105.05	какие-то
words@e1972f	@e1972f	105.05	105.224	новые
words@e1972f	@e1972f	105.224	105.398	вещи
words@e1972f	@e1972f	105.398	105.572	?
words@e1972f	@e1972f	105.572	105.746	/
words@e1972f	@e1972f	105.746	105.92	/
words@e1972f	@e1972f	117.675	117.956	Вениамин
words@e1972f	@e1972f	117.956	118.237	/
words@e1972f	@e1972f	118.237	118.518	я
words@e1972f	@e1972f	118.518	118.799	вот
words@e1972f	@e1972f	118.799	119.08	/
words@e1972f	@e1972f	119.08	119.361	смотрела
words@e1972f	@e1972f	119.361	119.642	когда
words@e1972f	@e1972f	119.642	119.923	тебя
words@e1972f	@e1972f	119.923	120.204	/
words@e1972f	@e1972f	120.204	120.485	эээ
words@e1972f	@e1972f	120.485	120.766	/
words@e1972f	@e1972f	120.766	121.047	в
words@e1972f	@e1972f	121.047	121.328	видеозаписи
words@e1972f	@e1972f	121.328	121.615	/
words@e1972f	@e1972f	122.05	122.316	эээ
words@e1972f	@e1972f	122.316	122.582	/
words@e1972f	@e1972f	122.582	122.848	заметила
words@e1972f	@e1972f	122.848	123.114	что
words@e1972f	@e1972f	123.114	123.38	ты
words@e1972f	@e1972f	123.38	123.646	очень
words@e1972f	@e1972f	123.646	123.912	волновался
words@e1972f	@e1972f	123.912	124.178	когда
words@e1972f	@e1972f	124.178	124.444	пел
words@e1972f	@e1972f	124.444	124.71	песню
words@e1972f	@e1972f	124.71	124.976	уже
words@e1972f	@e1972f	124.976	125.242	/
words@e1972f	@e1972f	125.242	125.508	ээ
words@e1972f	@e1972f	125.508	125.774	/
words@e1972f	@e1972f	125.774	126.04	на
words@e1972f	@e1972f	126.04	126.306	заключительном
words@e1972f	@e1972f	126.306	126.572	концерте
words@e1972f	@e1972f	126.572	126.838	/
words@e1972f	@e1972f	126.838	127.104	хотя
words@e1972f	@e1972f	127.104	127.37	/
words@e1972f	@e1972f	127.37	127.636	глядя
words@e1972f	@e1972f	127.636	127.902	на
words@e1972f	@e1972f	127.902	128.168	тебя
words@e1972f	@e1972f	128.168	128.45	/
words@e1972f	@e1972f	129.23	129.515	кажется
words@e1972f	@e1972f	129.515	129.8	/
words@e1972f	@e1972f	129.8	130.085	что
words@e1972f	@e1972f	130.085	130.37	ты
words@e1972f	@e1972f	130.37	130.655	держишься
words@e1972f	@e1972f	130.655	130.94	очень
words@e1972f	@e1972f	130.94	131.225	стойко
words@e1972f	@e1972f	131.225	131.51	мужественно
words@e1972f	@e1972f	131.51	131.795	и
words@e1972f	@e1972f	131.795	132.08	очень
words@e1972f	@e1972f	132.08	132.365	уверенно
words@e1972f	@e1972f	132.365	132.65	/
words@e1972f	@e1972f	132.95	133.24	аа
words@e1972f	@e1972f	133.24	133.53	/
words@e1972f	@e1972f	133.53	133.82	скажи
words@e1972f	@e1972f	133.82	134.11	правда
words@e1972f	@e1972f	134.11	134.4	/
words@e1972f	@e1972f	134.4	134.69	внутренние
words@e1972f	@e1972f	134.69	134.98	твои
words@e1972f	@e1972f	134.98	135.27	переживания
words@e1972f	@e1972f	135.27	135.56	/
words@e1972f	@e1972f	135.56	135.85	ээ
words@e1972f	@e1972f	135.85	136.14	/
words@e1972f	@e1972f	136.14	136.43	соответствуют
words@e1972f	@e1972f	136.43	136.72	?
words@e1972f	@e1972f	136.72	137.01	/
words@e1972f	@e1972f	137.01	137.31	/
words@e1972f	@e1972f	149.935	150.065	ой
words@e1972f	@e1972f	150.065	150.195	/
words@e1972f	@e1972f	150.195	150.325	ну
words@e1972f	@e1972f	150.325	150.455	с
words@e1972f	@e1972f	150.455	150.585	чем
words@e1972f	@e1972f	150.585	150.715	это
words@e1972f	@e1972f	150.715	150.845	связано
words@e1972f	@e1972f	150.845	150.975	?
words@e1972f	@e1972f	150.975	151.105	/
words@e1972f	@e1972f	151.105	151.235	/
words@e1972f	@e1972f	154.34	154.533	с
words@e1972f	@e1972f	154.533	154.726	этим
words@e1972f	@e1972f	154.726	154.919	мы
words@e1972f	@e1972f	154.919	155.112	не
words@e1972f	@e1972f	155.112	155.305	будем
words@e1972f	@e1972f	155.305	155.498	разглашать
words@e1972f	@e1972f	155.498	155.691	эту
words@e1972f	@e1972f	155.691	155.884	тайну
words@e1972f	@e1972f	155.884	156.077	/
words@e1972f	@e1972f	156.077	156.27	да
words@e1972f	@e1972f	156.27	156.463	/
words@e1972f	@e1972f	156.463	156.66	/
words@e1972f	@e1972f	159.815	160.021	нуу
words@e1972f	@e1972f	160.021	160.227	/
words@e1972f	@e1972f	160.227	160.435	/
words@e1972f	@e1972f	164.74	165.04	Вениамин
words@e1972f	@e1972f	165.04	165.34	/
words@e1972f	@e1972f	165.34	165.64	мы
words@e1972f	@e1972f	165.64	165.94	желаем
words@e1972f	@e1972f	165.94	166.24	тебе
words@e1972f	@e1972f	166.24	166.54	сегодня
words@e1972f	@e1972f	166.54	166.84	просто
words@e1972f	@e1972f	166.84	167.14	/
words@e1972f	@e1972f	167.675	167.921	победить
words@e1972f	@e1972f	167.921	168.167	/
words@e1972f	@e1972f	168.167	168.415	/
words@e1972f	@e1972f	170.055	170.296	ээ
words@e1972f	@e1972f	170.296	170.537	/
words@e1972f	@e1972f	170.537	170.778	и
words@e1972f	@e1972f	170.778	171.019	выглядеть
words@e1972f	@e1972f	171.019	171.26	/
words@e1972f	@e1972f	171.26	171.501	очень
words@e1972f	@e1972f	171.501	171.742	чудесно
words@e1972f	@e1972f	171.742	171.983	и
words@e1972f	@e1972f	171.983	172.224	превосходно
words@e1972f	@e1972f	172.224	172.465	/
words@e1972f	@e1972f	172.465	172.706	для
words@e1972f	@e1972f	172.706	172.947	этого
words@e1972f	@e1972f	172.947	173.188	тебе
words@e1972f	@e1972f	173.188	173.429	нужно
words@e1972f	@e1972f	173.429	173.67	съесть
words@e1972f	@e1972f	173.67	173.911	весь
words@e1972f	@e1972f	173.911	174.152	этот
words@e1972f	@e1972f	174.152	174.393	арбуз
words@e1972f	@e1972f	174.393	174.634	/
words@e1972f	@e1972f	174.634	174.875	/
words@e1972f	@e1972f	185.99	186.245	и
words@e1972f	@e1972f	186.245	186.5	ещё
words@e1972f	@e1972f	186.5	186.755	последний
words@e1972f	@e1972f	186.755	187.01	вопрос
words@e1972f	@e1972f	187.01	187.265	/
words@e1972f	@e1972f	187.265	187.52	вообще
words@e1972f	@e1972f	187.52	187.775	как
words@e1972f	@e1972f	187.775	188.03	для
words@e1972f	@e1972f	188.03	188.285	тебя
words@e1972f	@e1972f	188.285	188.54	Оскольская
words@e1972f	@e1972f	188.54	188.795	Лира
words@e1972f	@e1972f	188.795	189.05	?
words@e1972f	@e1972f	189.05	189.305	/
words@e1972f	@e1972f	189.305	189.57	/
words@e1972f	@e1972f	207.885	208.155	ну
words@e1972f	@e1972f	208.155	208.425	ты
words@e1972f	@e1972f	208.425	208.695	не
words@e1972f	@e1972f	208.695	208.965	расстраивайся
words@e1972f	@e1972f	208.965	209.235	/
words@e1972f	@e1972f	209.235	209.505	/
words@e1972f	@e1972f	209.505	209.775	победят
words@e1972f	@e1972f	209.775	210.045	наши
words@e1972f	@e1972f	210.045	210.315	песни
words@e1972f	@e1972f	210.315	210.585	/
words@e1972f	@e1972f	210.75	211.133	встречи
words@e1972f	@e1972f	211.133	211.516	/
words@e1972f	@e1972f	211.516	211.899	со
words@e1972f	@e1972f	211.899	212.282	знакомыми
words@e1972f	@e1972f	212.282	212.665	с
words@e1972f	@e1972f	212.665	213.05	друзьями
words@e1972f	@e1972f	213.17	213.37	всего
words@e1972f	@e1972f	213.37	213.57	тебе
words@e1972f	@e1972f	213.57	213.77	доброго
words@e1972f	@e1972f	213.77	213.97	/
words@e1972f	@e1972f	213.97	214.17	/
words@e1972f	@e1972f	219.1	219.316	желаем
words@e1972f	@e1972f	219.316	219.532	тебе
words@e1972f	@e1972f	219.532	219.748	Вениамин
words@e1972f	@e1972f	219.748	219.964	удачи
words@e1972f	@e1972f	219.964	220.18	/
words@e1972f	@e1972f	220.18	220.4	/
words@e1972f	@e1972f	224.99	225.315	передача
words@e1972f	@e1972f	225.315	225.64	живым
words@e1972f	@e1972f	225.64	225.965	рядом
words@e1972f	@e1972f	225.965	226.29	/
words@e1972f	@e1972f	226.73	226.979	скажите
words@e1972f	@e1972f	226.979	227.228	как
words@e1972f	@e1972f	227.228	227.477	вам
words@e1972f	@e1972f	227.477	227.726	/
words@e1972f	@e1972f	227.726	227.975	на...
words@e1972f	@e1972f	227.975	228.224	на
words@e1972f	@e1972f	228.224	228.473	нынешнем
words@e1972f	@e1972f	228.473	228.722	фестивале
words@e1972f	@e1972f	228.722	228.971	?
words@e1972f	@e1972f	228.971	229.22	/
words@e1972f	@e1972f	229.22	229.47	/
words@e1972f	@e1972f	254.99	255.228	я
words@e1972f	@e1972f	255.228	255.466	надеюсь
words@e1972f	@e1972f	255.466	255.704	представлять
words@e1972f	@e1972f	255.704	255.942	не
words@e1972f	@e1972f	255.942	256.18	надо
words@e1972f	@e1972f	256.18	256.418	/
words@e1972f	@e1972f	256.418	256.656	Игоря
words@e1972f	@e1972f	256.656	256.894	Бычкова
words@e1972f	@e1972f	256.894	257.132	/
words@e1972f	@e1972f	257.132	257.37	группа
words@e1972f	@e1972f	257.37	257.608	Алоэ
words@e1972f	@e1972f	257.608	257.846	/
words@e1972f	@e1972f	257.846	258.084	сегодня
words@e1972f	@e1972f	258.084	258.322	будет
words@e1972f	@e1972f	258.322	258.56	у
words@e1972f	@e1972f	258.56	258.798	вас
words@e1972f	@e1972f	258.798	259.036	/
words@e1972f	@e1972f	259.036	259.274	ээ
words@e1972f	@e1972f	259.274	259.512	/
words@e1972f	@e1972f	259.512	259.75	ваш
words@e1972f	@e1972f	259.75	259.988	концерт
words@e1972f	@e1972f	259.988	260.226	/
words@e1972f	@e1972f	260.226	260.464	ваше
words@e1972f	@e1972f	260.464	260.702	выступление
words@e1972f	@e1972f	260.702	260.94	на
words@e1972f	@e1972f	260.94	261.178	концерте
words@e1972f	@e1972f	261.178	261.416	?
words@e1972f	@e1972f	261.416	261.654	/
words@e1972f	@e1972f	261.654	261.91	/
words@e1972f	@e1972f	283.24	283.524	Игорь
words@e1972f	@e1972f	283.524	283.808	ну
words@e1972f	@e1972f	283.808	284.092	я
words@e1972f	@e1972f	284.092	284.376	надеюсь
words@e1972f	@e1972f	284.376	284.66	/
words@e1972f	@e1972f	284.66	284.944	в
words@e1972f	@e1972f	284.944	285.228	общем
words@e1972f	@e1972f	285.228	285.512	/
words@e1972f	@e1972f	285.512	285.796	ты
words@e1972f	@e1972f	285.796	286.08	не
words@e1972f	@e1972f	286.08	286.364	должен
words@e1972f	@e1972f	286.364	286.648	расстраиваться
words@e1972f	@e1972f	286.648	286.932	/
words@e1972f	@e1972f	286.932	287.216	поскольку
words@e1972f	@e1972f	287.216	287.5	/
words@e1972f	@e1972f	287.5	287.784	на
words@e1972f	@e1972f	287.784	288.068	заключительном
words@e1972f	@e1972f	288.068	288.352	концерте
words@e1972f	@e1972f	288.352	288.636	/
words@e1972f	@e1972f	288.636	288.92	ээ
words@e1972f	@e1972f	288.92	289.204	/
words@e1972f	@e1972f	289.204	289.488	обязательно
words@e1972f	@e1972f	289.488	289.772	наверняка
words@e1972f	@e1972f	289.772	290.056	будут
words@e1972f	@e1972f	290.056	290.34	клавис...
words@e1972f	@e1972f	290.34	290.624	ши
words@e1972f	@e1972f	290.624	290.908	были
words@e1972f	@e1972f	290.908	291.192	поэтому
words@e1972f	@e1972f	291.192	291.476	/
words@e1972f	@e1972f	291.476	291.78	/
text@ib1973m	@ib1973m	230.53	232.05	мне на нынешнем фестивале /
text@ib1973m	@ib1973m	232.365	235.985	в общем-то всё так как всегда / за исключением того что / некоторых людей /
text@ib1973m	@ib1973m	236.39	250.37	которые очень близки и дороги / к которым так привыкли видеть на этом фестивале вот они уже далеко там за границей где-нибудь по своим делам / и так кажется что они вот-вот вылезут какой-нибудь из палатки с пьяной рожей такой / приятной / классной но их / нет и вот как-то от этого тяжёлый осадок // 
text@ib1973m	@ib1973m	251.11	254.87	вот и всё / и дождь / ну а так в принципе всё как всегда / всё хорошо //
text@ib1973m	@ib1973m	262.06	271.36	аа / вздм / мы вот ещё решаем эту пробл... этот вопрос потому что мы привезли хорошего пианиста / пианиста который учится в Киевской консерватории который / ээ / играет с нами уже /
text@ib1973m	@ib1973m	271.85	273.97	уже давно / ещё со школы то есть /
text@ib1973m	@ib1973m	274.98	279.34	нуу / он же пианист он не привёз с собой клавиши / вот мы сейчас не можем найти / просто технически /
text@ib1973m	@ib1973m	279.58	283.28	по... по техническим прс... причинам я не могу сейчас вообще сказать будем ли мы играть //
text@ib1973m	@ib1973m	286.545	287.925	не растраиваюсь вообще //
text@ib1973m	@ib1973m	291.55	292.41	да / вот уже пообещали //
text@ib1973m	@ib1973m	292.495	296.355	ну мы ещё кстати привезли с собой хорошего джазового барабанщика со своим рабочим барабаном /
text@ib1973m	@ib1973m	296.62	299.86	со своими тарелками / и даже / железом на х... мы хотели сделать
text@ib1973m	@ib1973m	300.295	301.895	концерт / потому что говорят что вот //
words@ib1973m	@ib1973m	230.53	230.834	мне
words@ib1973m	@ib1973m	230.834	231.138	на
words@ib1973m	@ib1973m	231.138	231.442	нынешнем
words@ib1973m	@ib1973m	231.442	231.746	фестивале
words@ib1973m	@ib1973m	231.746	232.05	/
words@ib1973m	@ib1973m	232.365	232.606	в
words@ib1973m	@ib1973m	232.606	232.847	общем-то
words@ib1973m	@ib1973m	232.847	233.088	всё
words@ib1973m	@ib1973m	233.088	233.329	так
words@ib1973m	@ib1973m	233.329	233.57	как
words@ib1973m	@ib1973m	233.57	233.811	всегда
words@ib1973m	@ib1973m	233.811	234.052	/
words@ib1973m	@ib1973m	234.052	234.293	за
words@ib1973m	@ib1973m	234.293	234.534	исключением
words@ib1973m	@ib1973m	234.534	234.775	того
words@ib1973m	@ib1973m	234.775	235.016	что
words@ib1973m	@ib1973m	235.016	235.257	/
words@ib1973m	@ib1973m	235.257	235.498	некоторых
words@ib1973m	@ib1973m	235.498	235.739	людей
words@ib1973m	@ib1973m	235.739	235.985	/
words@ib1973m	@ib1973m	236.39	236.635	которые
words@ib1973m	@ib1973m	236.635	236.88	очень
words@ib1973m	@ib1973m	236.88	237.125	близки
words@ib1973m	@ib1973m	237.125	237.37	и
words@ib1973m	@ib1973m	237.37	237.615	дороги
words@ib1973m	@ib1973m	237.615	237.86	/
words@ib1973m	@ib1973m	237.86	238.105	к
words@ib1973m	@ib1973m	238.105	238.35	которым
words@ib1973m	@ib1973m	238.35	238.595	так
words@ib1973m	@ib1973m	238.595	238.84	привыкли
words@ib1973m	@ib1973m	238.84	239.085	видеть
words@ib1973m	@ib1973m	239.085	239.33	на
words@ib1973m	@ib1973m	239.33	239.575	этом
words@ib1973m	@ib1973m	239.575	239.82	фестивале
words@ib1973m	@ib1973m	239.82	240.065	вот
words@ib1973m	@ib1973m	240.065	240.31	они
words@ib1973m	@ib1973m	240.31	240.555	уже
words@ib1973m	@ib1973m	240.555	240.8	далеко
words@ib1973m	@ib1973m	240.8	241.045	там
words@ib1973m	@ib1973m	241.045	241.29	за
words@ib1973m	@ib1973m	241.29	241.535	границей
words@ib1973m	@ib1973m	241.535	241.78	где-нибудь
words@ib1973m	@ib1973m	241.78	242.025	по
words@ib1973m	@ib1973m	242.025	242.27	своим
words@ib1973m	@ib1973m	242.27	242.515	делам
words@ib1973m	@ib1973m	242.515	242.76	/
words@ib1973m	@ib1973m	242.76	243.005	и
words@ib1973m	@ib1973m	243.005	243.25	так
words@ib1973m	@ib1973m	243.25	243.495	кажется
words@ib1973m	@ib1973m	243.495	243.74	что
words@ib1973m	@ib1973m	243.74	243.985	они
words@ib1973m	@ib1973m	243.985	244.23	вот-вот
words@ib1973m	@ib1973m	244.23	244.475	вылезут
words@ib1973m	@ib1973m	244.475	244.72	какой-нибудь
words@ib1973m	@ib1973m	244.72	244.965	из
words@ib1973m	@ib1973m	244.965	245.21	палатки
words@ib1973m	@ib1973m	245.21	245.455	с
words@ib1973m	@ib1973m	245.455	245.7	пьяной
words@ib1973m	@ib1973m	245.7	245.945	рожей
words@ib1973m	@ib1973m	245.945	246.19	такой
words@ib1973m	@ib1973m	246.19	246.435	/
words@ib1973m	@ib1973m	246.435	246.68	приятной
words@ib1973m	@ib1973m	246.68	246.925	/
words@ib1973m	@ib1973m	246.925	247.17	классной
words@ib1973m	@ib1973m	247.17	247.415	но
words@ib1973m	@ib1973m	247.415	247.66	их
words@ib1973m	@ib1973m	247.66	247.905	/
words@ib1973m	@ib1973m	247.905	248.15	нет
words@ib1973m	@ib1973m	248.15	248.395	и
words@ib1973m	@ib1973m	248.395	248.64	вот
words@ib1973m	@ib1973m	248.64	248.885	как-то
words@ib1973m	@ib1973m	248.885	249.13	от
words@ib1973m	@ib1973m	249.13	249.375	этого
words@ib1973m	@ib1973m	249.375	249.62	тяжёлый
words@ib1973m	@ib1973m	249.62	249.865	осадок
words@ib1973m	@ib1973m	249.865	250.11	/
words@ib1973m	@ib1973m	250.11	250.37	/
words@ib1973m	@ib1973m	251.11	251.298	вот
words@ib1973m	@ib1973m	251.298	251.486	и
words@ib1973m	@ib1973m	251.486	251.674	всё
words@ib1973m	@ib1973m	251.674	251.862	/
words@ib1973m	@ib1973m	251.862	252.05	и
words@ib1973m	@ib1973m	252.05	252.238	дождь
words@ib1973m	@ib1973m	252.238	252.426	/
words@ib1973m	@ib1973m	252.426	252.614	ну
words@ib1973m	@ib1973m	252.614	252.802	а
words@ib1973m	@ib1973m	252.802	252.99	так
words@ib1973m	@ib1973m	252.99	253.178	в
words@ib1973m	@ib1973m	253.178	253.366	принципе
words@ib1973m	@ib1973m	253.366	253.554	всё
words@ib1973m	@ib1973m	253.554	253.742	как
words@ib1973m	@ib1973m	253.742	253.93	всегда
words@ib1973m	@ib1973m	253.93	254.118	/
words@ib1973m	@ib1973m	254.118	254.306	всё
words@ib1973m	@ib1973m	254.306	254.494	хорошо
words@ib1973m	@ib1973m	254.494	254.682	/
words@ib1973m	@ib1973m	254.682	254.87	/
words@ib1973m	@ib1973m	262.06	262.333	аа
words@ib1973m	@ib1973m	262.333	262.606	/
words@ib1973m	@ib1973m	262.606	262.879	вздм
words@ib1973m	@ib1973m	262.879	263.152	/
words@ib1973m	@ib1973m	263.152	263.425	мы
words@ib1973m	@ib1973m	263.425	263.698	вот
words@ib1973m	@ib1973m	263.698	263.971	ещё
words@ib1973m	@ib1973m	263.971	264.244	решаем
words@ib1973m	@ib1973m	264.244	264.517	эту
words@ib1973m	@ib1973m	264.517	264.79	пробл...
words@ib1973m	@ib1973m	264.79	265.063	этот
words@ib1973m	@ib1973m	265.063	265.336	вопрос
words@ib1973m	@ib1973m	265.336	265.609	потому
words@ib1973m	@ib1973m	265.609	265.882	что
words@ib1973m	@ib1973m	265.882	266.155	мы
words@ib1973m	@ib1973m	266.155	266.428	привезли
words@ib1973m	@ib1973m	266.428	266.701	хорошего
words@ib1973m	@ib1973m	266.701	266.974	пианиста
words@ib1973m	@ib1973m	266.974	267.247	/
words@ib1973m	@ib1973m	267.247	267.52	пианиста
words@ib1973m	@ib1973m	267.52	267.793	который
words@ib1973m	@ib1973m	267.793	268.066	учится
words@ib1973m	@ib1973m	268.066	268.339	в
words@ib1973m	@ib1973m	268.339	268.612	Киевской
words@ib1973m	@ib1973m	268.612	268.885	консерватории
words@ib1973m	@ib1973m	268.885	269.158	который
words@ib1973m	@ib1973m	269.158	269.431	/
words@ib1973m	@ib1973m	269.431	269.704	ээ
words@ib1973m	@ib1973m	269.704	269.977	/
words@ib1973m	@ib1973m	269.977	270.25	играет
words@ib1973m	@ib1973m	270.25	270.523	с
words@ib1973m	@ib1973m	270.523	270.796	нами
words@ib1973m	@ib1973m	270.796	271.069	уже
words@ib1973m	@ib1973m	271.069	271.36	/
words@ib1973m	@ib1973m	271.85	272.085	уже
words@ib1973m	@ib1973m	272.085	272.32	давно
words@ib1973m	@ib1973m	272.32	272.555	/
words@ib1973m	@ib1973m	272.555	272.79	ещё
words@ib1973m	@ib1973m	272.79	273.025	со
words@ib1973m	@ib1973m	273.025	273.26	школы
words@ib1973m	@ib1973m	273.26	273.495	то
words@ib1973m	@ib1973m	273.495	273.73	есть
words@ib1973m	@ib1973m	273.73	273.97	/
words@ib1973m	@ib1973m	274.98	275.178	нуу
words@ib1973m	@ib1973m	275.178	275.376	/
words@ib1973m	@ib1973m	275.376	275.574	он
